make_model,body_type,price,vat,km,type,fuel,gears,comfort_convenience,entertainment_media,extras,safety_security,age,previous_owners,hp_kw,inspection_new,paint_type,upholstery_type,gearing_type,displacement_cc,weight_kg,drive_chain,cons_comb
opel_insignia,station_wagon,11000,vat_deductible,10500.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrically adjustable seats', 'Electrical side mirrors', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor']","['Bluetooth', 'Hands-free equipment', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Roof rack']","['ABS', 'Electronic stability control', 'Fog lights', 'Head airbag', 'Isofix', 'LED Daytime Running Lights', 'Passenger-side airbag', 'Power steering', 'Rear airbag', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",2.0,2.0,88.0,0,metallic,part/full_leather,manual,1598.0,1623.0,front,4.1
renault_clio,station_wagon,14870,vat_deductible,24473.0,used,benzine,6.0,"['Air conditioning', 'Cruise control', 'Hill Holder', 'Leather steering wheel', 'Light sensor', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Start-stop system']","['Bluetooth', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Roof rack', 'Touch screen']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Isofix', 'LED Daytime Running Lights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",1.0,1.0,87.0,0,metallic,cloth,automatic,1197.0,1270.0,front,5.4
opel_corsa,transporter,10500,vat_deductible,20.0,pre_registered,benzine,5.0,"['Air conditioning', 'Cruise control', 'Electrical side mirrors', 'Hill Holder', 'Leather steering wheel', 'Multi-function steering wheel', 'Power windows', 'Rain sensor', 'Seat ventilation', 'Split rear seats']","['Bluetooth', 'Digital radio', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Touch screen', 'Voice Control']","['ABS', 'Central door lock', 'Central door lock with remote control', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Head airbag', 'Isofix', 'LED Daytime Running Lights', 'Passenger-side airbag', 'Power steering', 'Rear airbag', 'Side airbag', 'Tire pressure monitoring system']",0.0,1.0,51.0,0,metallic,cloth,manual,1229.0,1163.0,front,5.3
renault_espace,van,26990,vat_deductible,16869.0,used,diesel,6.0,"['Air conditioning', 'Automatic climate control', 'Cruise control', 'Electrically adjustable seats', 'Electrical side mirrors', 'Light sensor', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system camera', 'Power windows', 'Rain sensor', 'Tinted windows']","['Bluetooth', 'On-board computer', 'Radio']",['Alloy wheels'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Traction control']",1.0,1.0,119.0,0,metallic,cloth,automatic,1598.0,1734.0,front,4.7
opel_insignia,station_wagon,15980,vat_deductible,86153.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Electric tailgate', 'Hill Holder', 'Keyless central door lock', 'Leather steering wheel', 'Light sensor', 'Lumbar support', 'Multi-function steering wheel', 'Navigation system', 'Panorama roof', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Sunroof']","['Bluetooth', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Catalytic Converter', 'Roof rack', 'Touch screen', 'Trailer hitch', 'Voice Control']","['ABS', 'Adaptive Cruise Control', 'Adaptive headlights', 'Blind spot monitor', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Emergency system', 'Fog lights', 'Immobilizer', 'Isofix', 'Lane departure warning system', 'LED Daytime Running Lights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Traffic sign recognition', 'Xenon headlights']",3.0,1.0,125.0,1,metallic,cloth,automatic,1956.0,1733.0,front,5.7
renault_espace,van,22990,vat_deductible,73300.0,used,diesel,6.0,"['Air conditioning', 'Automatic climate control', 'Cruise control', 'Electrically adjustable seats', 'Electrical side mirrors', 'Light sensor', 'Multi-function steering wheel', 'Navigation system', 'Panorama roof', 'Park Distance Control', 'Parking assist system camera', 'Power windows', 'Rain sensor', 'Seat heating', 'Tinted windows']","['Bluetooth', 'Hands-free equipment', 'On-board computer', 'Radio']",['Alloy wheels'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Traction control']",3.0,2.0,119.0,0,metallic,part/full_leather,automatic,1598.0,1734.0,front,4.7
audi_a3,station_wagon,21490,vat_deductible,59500.0,used,benzine,7.0,"['Air conditioning', 'Armrest', 'Cruise control', 'Electrically heated windshield', 'Electrical side mirrors', 'Leather steering wheel', 'Light sensor', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Sport package']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Traction control', 'Xenon headlights']",2.0,1.0,110.0,1,metallic,cloth,automatic,1395.0,1280.0,front,4.7
audi_a1,compact,18480,vat_deductible,6900.0,employee's_car,benzine,5.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Leather steering wheel', 'Light sensor', 'Multi-function steering wheel', 'Park Distance Control', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio']","['Alloy wheels', 'Sport seats']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",0.0,1.0,70.0,0,metallic,cloth,manual,999.0,1180.0,front,4.2
audi_a1,compact,15930,vat_deductible,66844.0,used,diesel,7.0,"['Air conditioning', 'Armrest', 'Electrical side mirrors', 'Hill Holder', 'Light sensor', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio']","['Alloy wheels', 'Sport package', 'Sport suspension', 'Voice Control']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",3.0,1.0,85.0,0,metallic,cloth,automatic,1598.0,1275.0,front,4.0
renault_clio,station_wagon,13900,vat_deductible,20764.0,employee's_car,diesel,6.0,"['Air conditioning', 'Cruise control', 'Electrical side mirrors', 'Hill Holder', 'Keyless central door lock', 'Light sensor', 'Navigation system', 'Park Distance Control', 'Power windows', 'Rain sensor']","['On-board computer', 'Radio']",['Alloy wheels'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system']",1.0,1.0,66.0,0,metallic,cloth,automatic,1461.0,1255.0,front,3.5
audi_a3,sedans,19000,price_negotiable,48000.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Cruise control', 'Electrical side mirrors', 'Heads-up display', 'Keyless central door lock', 'Leather steering wheel', 'Multi-function steering wheel', 'Navigation system', 'Parking assist system sensors rear', 'Power windows', 'Seat ventilation', 'Split rear seats', 'Start-stop system']","['Bluetooth', 'Hands-free equipment', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Voice Control']","['ABS', 'Adaptive Cruise Control', 'Adaptive headlights', 'Alarm system', 'Central door lock', 'Central door lock with remote control', 'Driver-side airbag', 'Fog lights', 'Immobilizer', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Traction control', 'Xenon headlights']",2.0,1.0,81.0,0,metallic,cloth,manual,1598.0,1335.0,front,4.0
audi_a3,sedans,13950,vat_deductible,149000.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Hill Holder', 'Leather steering wheel', 'Light sensor', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Split rear seats', 'Start-stop system']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio']","['Alloy wheels', 'Sport suspension', 'Voice Control']","['ABS', 'Adaptive headlights', 'Alarm system', 'Central door lock', 'Central door lock with remote control', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Head airbag', 'Immobilizer', 'Isofix', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Rear airbag', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Xenon headlights']",2.0,1.0,110.0,0,metallic,cloth,manual,1968.0,1385.0,front,4.2
opel_corsa,sedans,7899,vat_deductible,22800.0,used,benzine,5.0,"['Air conditioning', 'Cruise control', 'Electrically heated windshield', 'Electrical side mirrors', 'Heated steering wheel', 'Hill Holder', 'Leather steering wheel', 'Multi-function steering wheel', 'Parking assist system sensors rear', 'Power windows', 'Seat heating']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']",['Winter tyres'],"['ABS', 'Central door lock with remote control', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Head airbag', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",3.0,2.0,51.0,0,metallic,cloth,manual,1229.0,1135.0,front,5.6
audi_a3,sedans,19900,vat_deductible,33000.0,used,diesel,7.0,"['Air conditioning', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Light sensor', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'CD player', 'MP3', 'On-board computer', 'Radio']","['Alloy wheels', 'Sport package', 'Sport seats', 'Voice Control']","['ABS', 'Alarm system', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Immobilizer', 'Isofix', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Traction control', 'Xenon headlights']",1.0,1.0,85.0,0,metallic,cloth,automatic,1598.0,1360.0,front,4.0
audi_a3,sedans,25539,vat_deductible,1.0,new,benzine,7.0,"['Air conditioning', 'Electrical side mirrors', 'Multi-function steering wheel', 'Power windows', 'Start-stop system']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'Radio']",['Alloy wheels'],"['ABS', 'Central door lock', 'Daytime running lights', 'Electronic stability control', 'Immobilizer', 'Isofix', 'LED Daytime Running Lights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Xenon headlights']",0.0,1.0,110.0,0,metallic,part/full_leather,automatic,1498.0,1360.0,front,5.5
audi_a1,compact,12920,vat_deductible,31619.0,used,benzine,5.0,"['Air conditioning', 'Electrical side mirrors', 'Hill Holder', 'Power windows', 'Start-stop system']","['CD player', 'On-board computer', 'Radio']",['Sport suspension'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",3.0,1.0,70.0,1,metallic,cloth,manual,999.0,1180.0,front,4.2
audi_a3,sedans,13480,vat_deductible,71028.0,used,diesel,6.0,"['Air conditioning', 'Electrical side mirrors', 'Navigation system', 'Park Distance Control', 'Parking assist system self-steering', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Seat heating', 'Start-stop system']",['CD player'],['Alloy wheels'],"['ABS', 'Central door lock', 'Driver-side airbag', 'Electronic stability control', 'Immobilizer', 'Passenger-side airbag', 'Power steering']",3.0,1.0,81.0,0,metallic,cloth,manual,1598.0,1360.0,front,4.0
audi_a1,sedans,12990,vat_deductible,56355.0,used,diesel,5.0,"['Air conditioning', 'Automatic climate control', 'Cruise control', 'Light sensor', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor']",['Bluetooth'],"['Alloy wheels', 'Voice Control']",['Power steering'],3.0,1.0,66.0,0,metallic,cloth,manual,1422.0,1135.0,front,4.2
audi_a1,sedans,16649,vat_deductible,26100.0,used,diesel,5.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Hill Holder', 'Leather steering wheel', 'Light sensor', 'Lumbar support', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'Sound system']","['Alloy wheels', 'Sport seats', 'Sport suspension']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Immobilizer', 'Isofix', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Xenon headlights']",1.0,1.0,66.0,1,metallic,cloth,manual,1422.0,1135.0,front,3.9
opel_corsa,sedans,7690,vat_deductible,11600.0,used,benzine,5.0,"['Air conditioning', 'Electrical side mirrors', 'Hill Holder', 'Power windows']",['Radio'],['Alloy wheels'],"['ABS', 'Central door lock with remote control', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Head airbag', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",3.0,1.0,51.0,1,metallic,part/full_leather,manual,1229.0,1135.0,front,5.6
audi_a3,sedans,22280,vat_deductible,90480.0,used,diesel,7.0,"['Air conditioning', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Start-stop system']","['Bluetooth', 'On-board computer', 'Radio']","['Alloy wheels', 'Roof rack', 'Sport package', 'Sport seats']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering']",2.0,1.0,81.0,0,uni/basic,part/full_leather,automatic,1598.0,1360.0,front,4.0
opel_insignia,station_wagon,20980,vat_deductible,27895.0,used,benzine,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Electric tailgate', 'Heated steering wheel', 'Hill Holder', 'Keyless central door lock', 'Leather steering wheel', 'Light sensor', 'Lumbar support', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Catalytic Converter', 'Sport seats', 'Touch screen', 'Voice Control']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Emergency brake assistant', 'Fog lights', 'Immobilizer', 'Isofix', 'Lane departure warning system', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Xenon headlights']",1.0,1.0,121.0,1,metallic,cloth,manual,1490.0,1487.0,front,6.1
audi_a1,compact,15500,price_negotiable,11284.0,used,diesel,5.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Leather steering wheel', 'Light sensor', 'Lumbar support', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'CD player', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']",['Alloy wheels'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",1.0,1.0,70.0,0,metallic,cloth,manual,999.0,1180.0,front,4.4
opel_corsa,compact,9470,vat_deductible,10.0,pre_registered,benzine,5.0,"['Air conditioning', 'Electrical side mirrors', 'Hill Holder', 'Power windows']",['Radio'],['Alloy wheels'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",1.0,1.0,51.0,0,metallic,cloth,manual,1229.0,1120.0,front,5.4
opel_astra,sedans,13999,vat_deductible,64000.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Heated steering wheel', 'Hill Holder', 'Keyless central door lock', 'Leather steering wheel', 'Light sensor', 'Lumbar support', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating']","['Bluetooth', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Voice Control']","['ABS', 'Adaptive headlights', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Emergency brake assistant', 'Fog lights', 'Immobilizer', 'Lane departure warning system', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Traffic sign recognition']",3.0,1.0,100.0,1,metallic,part/full_leather,automatic,1598.0,1273.0,front,4.5
opel_astra,sedans,14970,vat_deductible,13100.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Cruise control', 'Electrical side mirrors', 'Hill Holder', 'Leather steering wheel', 'Power windows']",['On-board computer'],['Touch screen'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",1.0,1.0,70.0,0,metallic,cloth,manual,1598.0,1345.0,front,3.6
opel_astra,sedans,12890,vat_deductible,34720.0,used,benzine,5.0,"['Air conditioning', 'Electrical side mirrors', 'Hill Holder', 'Power windows']","['Bluetooth', 'Hands-free equipment']",['Alloy wheels'],"['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",2.0,2.0,74.0,0,metallic,cloth,manual,1399.0,1273.0,front,5.4
opel_insignia,sedans,12500,vat_deductible,78000.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrically adjustable seats', 'Electrical side mirrors', 'Leather steering wheel', 'Light sensor', 'Lumbar support', 'Power windows', 'Split rear seats']","['Bluetooth', 'MP3', 'On-board computer', 'Radio', 'USB']",['Alloy wheels'],"['ABS', 'Driver-side airbag', 'Electronic stability control', 'Head airbag', 'Isofix', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Rear airbag', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",2.0,1.0,100.0,0,metallic,cloth,automatic,1598.0,1513.0,front,4.9
opel_astra,station_wagon,27350,vat_deductible,8000.0,used,benzine,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Electric tailgate', 'Heated steering wheel', 'Hill Holder', 'Leather steering wheel', 'Light sensor', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Roof rack', 'Sport seats', 'Touch screen']","['ABS', 'Adaptive Cruise Control', 'Adaptive headlights', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Immobilizer', 'Isofix', 'Lane departure warning system', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Traffic sign recognition']",0.0,1.0,147.0,1,metallic,part/full_leather,automatic,1598.0,1425.0,front,6.7
renault_clio,sedans,13490,vat_deductible,36200.0,used,diesel,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Auxiliary heating', 'Cruise control', 'Electrical side mirrors', 'Keyless central door lock', 'Leather steering wheel', 'Light sensor', 'Lumbar support', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Split rear seats', 'Start-stop system', 'Tinted windows']","['Bluetooth', 'Digital radio', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'Sound system', 'USB']","['Alloy wheels', 'Sport seats', 'Voice Control']","['ABS', 'Adaptive headlights', 'Central door lock', 'Central door lock with remote control', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Head airbag', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Xenon headlights']",3.0,1.0,66.0,0,metallic,part/full_leather,automatic,1461.0,1228.0,front,3.5
opel_corsa,compact,13990,vat_deductible,51.0,used,benzine,6.0,"['Air conditioning', 'Cruise control', 'Electrically heated windshield', 'Electrical side mirrors', 'Heated steering wheel', 'Hill Holder', 'Leather steering wheel', 'Light sensor', 'Multi-function steering wheel', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating']","['Bluetooth', 'Hands-free equipment', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Touch screen', 'Voice Control']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Immobilizer', 'Isofix', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control']",1.0,1.0,66.0,0,metallic,cloth,automatic,1398.0,1163.0,front,6.6
audi_a3,sedans,21900,vat_deductible,70000.0,used,diesel,7.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Leather steering wheel', 'Lumbar support', 'Multi-function steering wheel', 'Navigation system', 'Parking assist system sensors front', 'Power windows', 'Start-stop system']","['Bluetooth', 'CD player', 'Digital radio', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'Sound system', 'USB']","['Alloy wheels', 'Catalytic Converter', 'Handicapped enabled', 'Sport package', 'Sport seats', 'Sport suspension', 'Voice Control']","['ABS', 'Alarm system', 'Central door lock', 'Central door lock with remote control', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Fog lights', 'Head airbag', 'Immobilizer', 'Isofix', 'LED Daytime Running Lights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Traction control', 'Xenon headlights']",2.0,1.0,85.0,0,metallic,cloth,automatic,1598.0,1360.0,front,3.9
opel_astra,station_wagon,28541,vat_deductible,51.0,pre_registered,benzine,6.0,"['Air conditioning', 'Armrest', 'Automatic climate control', 'Cruise control', 'Electrical side mirrors', 'Heated steering wheel', 'Hill Holder', 'Leather steering wheel', 'Light sensor', 'Multi-function steering wheel', 'Navigation system', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors front', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Split rear seats', 'Start-stop system', 'Tinted windows']","['Bluetooth', 'CD player', 'Digital radio', 'Hands-free equipment', 'MP3', 'On-board computer', 'Radio', 'USB']","['Alloy wheels', 'Catalytic Converter', 'Roof rack', 'Sport seats', 'Touch screen']","['ABS', 'Adaptive headlights', 'Central door lock', 'Central door lock with remote control', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Emergency brake assistant', 'Fog lights', 'Head airbag', 'Immobilizer', 'Isofix', 'Lane departure warning system', 'LED Daytime Running Lights', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system', 'Traction control', 'Traffic sign recognition']",0.0,1.0,110.0,1,metallic,part/full_leather,automatic,1400.0,1370.0,front,5.8
opel_astra,compact,17490,vat_deductible,1647.3626086956522,demonstration,benzine,5.0,"['Air conditioning', 'Armrest', 'Cruise control', 'Electrical side mirrors', 'Leather steering wheel', 'Park Distance Control', 'Parking assist system camera', 'Parking assist system sensors rear', 'Power windows', 'Rain sensor', 'Seat heating', 'Start-stop system']","['Bluetooth', 'On-board computer']","['Alloy wheels', 'Sport seats']","['ABS', 'Central door lock', 'Daytime running lights', 'Driver-side airbag', 'Electronic stability control', 'Emergency brake assistant', 'Fog lights', 'Immobilizer', 'Isofix', 'LED Headlights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Traction control']",0.0,1.0,77.0,0,metallic,cloth,manual,999.0,1360.0,front,4.0
opel_astra,sedans,13998,vat_deductible,11176.0,used,benzine,5.0,"['Air conditioning', 'Cruise control', 'Electrical side mirrors', 'Multi-function steering wheel', 'Power windows']","['Bluetooth', 'On-board computer', 'Radio']",['Alloy wheels'],"['ABS', 'Central door lock with remote control', 'Driver-side airbag', 'Electronic stability control', 'Head airbag', 'Isofix', 'LED Daytime Running Lights', 'Passenger-side airbag', 'Power steering', 'Side airbag', 'Tire pressure monitoring system']",1.0,1.0,74.0,0,metallic,cloth,manual,1399.0,1364.0,front,5.4
renault_clio,compact,14740,vat_deductible,37828.0,used,benzine,6.0,"['Air conditioning', 'Cruise control', 'Electrical side mirrors', 'Navigation system', 'Park Distance Control', 'Parking assist system sensors rear', 'Power windows']",['On-board computer'],['Alloy wheels'],"['Central door lock', 'Driver-side airbag', 'Fog lights', 'Power steering']",3.0,1.0,88.0,0,metallic,cloth,automatic,1197.0,1054.0,front,5.0
