make_model,body_type,price,vat,km,Type,Fuel,Gears,Comfort_Convenience,Entertainment_Media,Extras,Safety_Security,age,Previous_Owners,hp_kW,Inspection_new,Paint_Type,Upholstery_type,Gearing_Type,Displacement_cc,Weight_kg,Drive_chain,cons_comb
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10970,VAT deductible,15.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows",Radio,Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1120.0,front,5.9
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10979,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4
Opel Corsa,Sedans,10900,VAT deductible,50.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Power windows","Bluetooth,CD player,MP3,Radio,USB",Alloy wheels,"ABS,Central door lock,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3
Opel Corsa,Sedans,10900,VAT deductible,8.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Leather steering wheel,Power windows","Bluetooth,CD player,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Sedans,10900,VAT deductible,8.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Leather steering wheel,Power windows","Bluetooth,CD player,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Compact,10899,VAT deductible,100.0,Demonstration,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows",Radio,Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1141.0,front,5.6
Opel Corsa,Compact,10890,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows",Radio,Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4
Opel Corsa,Compact,10890,VAT deductible,100.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows,Rain sensor","Bluetooth,CD player,Hands-free equipment,On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.6
Opel Corsa,Compact,10890,VAT deductible,1647.3626086956522,New,Benzine,5.0,Air conditioning,"Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Immobilizer,Isofix,Passenger-side airbag,Tire pressure monitoring system,Traction control",0.0,0.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4
Opel Corsa,Compact,10890,VAT deductible,1700.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.7
Opel Corsa,Compact,10890,VAT deductible,10.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows",Radio,Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1120.0,front,5.9
Opel Corsa,Compact,10870,VAT deductible,5.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.7
Opel Corsa,Compact,10850,VAT deductible,15.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows",Radio,Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1120.0,front,5.9
Opel Corsa,Compact,10848,VAT deductible,3.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10848,VAT deductible,3.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10850,VAT deductible,10.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows",Radio,Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1120.0,front,5.9
Opel Corsa,Compact,10848,VAT deductible,3.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Sedans,10790,VAT deductible,5000.0,Demonstration,Benzine,5.0,"Air conditioning,Electrical side mirrors,Power windows","Hands-free equipment,Radio",Alloy wheels,"ABS,Central door lock,Driver-side airbag,Passenger-side airbag,Power steering,Side airbag",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Sedans,10790,VAT deductible,1647.3626086956522,Demonstration,Benzine,5.0,"Air conditioning,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating","Bluetooth,CD player,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Compact,10790,VAT deductible,5.0,Pre-registered,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating","Bluetooth,Hands-free equipment,MP3,Radio,USB","Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10790,VAT deductible,5.0,Pre-registered,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating","Bluetooth,Hands-free equipment,MP3,Radio,USB","Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Sedans,10790,VAT deductible,10.0,Demonstration,Benzine,5.0,"Air conditioning,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating","Bluetooth,CD player,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Sedans,10789,VAT deductible,150.0,Demonstration,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1170.0,front,5.4
Opel Corsa,Compact,10779,VAT deductible,10.0,New,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","MP3,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.9
Opel Corsa,Compact,10779,VAT deductible,10.0,New,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","MP3,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.9
Opel Corsa,Sedans,10770,VAT deductible,1647.3626086956522,New,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Power windows,Rain sensor","Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB","Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1173.0,front,5.7
Opel Corsa,Compact,10790,VAT deductible,5.0,Pre-registered,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating","Bluetooth,Hands-free equipment,MP3,Radio,USB","Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10770,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Digital radio,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,2.0,51.0,0,Metallic,Cloth,Manual,1229.0,1135.0,front,5.6
Opel Corsa,Compact,10690,VAT deductible,1647.3626086956522,New,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows",Radio,Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,2.0,51.0,0,Metallic,Cloth,Manual,1229.0,1173.0,front,5.6
Opel Corsa,Sedans,10765,VAT deductible,10.0,New,Benzine,5.0,"Air conditioning,Electrical side mirrors,Multi-function steering wheel,Power windows",Bluetooth,Alloy wheels,"ABS,Central door lock,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control",0.0,2.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Compact,10750,VAT deductible,1647.3626086956522,New,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Multi-function steering wheel,Power windows,Tinted windows","Bluetooth,CD player,Hands-free equipment,MP3,Radio,USB",Catalytic Converter,"ABS,Central door lock,Central door lock with remote control,Daytime running lights,Driver-side airbag,Electronic stability control,Head airbag,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,0.0,55.0,1,Metallic,Cloth,Manual,1398.0,1156.0,front,5.2
Opel Corsa,Sedans,10750,VAT deductible,1647.3626086956522,Demonstration,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating,Start-stop system","Bluetooth,CD player,On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Compact,10720,VAT deductible,2.0,Pre-registered,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Power windows,Seat heating","Bluetooth,CD player,Hands-free equipment,Radio,USB",Catalytic Converter,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1135.0,front,5.6
Opel Corsa,Sedans,10700,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Power windows","Bluetooth,CD player,MP3,Radio,USB",Alloy wheels,"ABS,Central door lock,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3
Opel Corsa,Sedans,10699,VAT deductible,10.0,New,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,MP3,On-board computer,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1094.0,front,5.2
Opel Corsa,Compact,10690,VAT deductible,5.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Sedans,10690,VAT deductible,10.0,Demonstration,Benzine,5.0,"Air conditioning,Electrical side mirrors,Multi-function steering wheel,Power windows","Bluetooth,CD player,MP3,On-board computer,Radio",Alloy wheels,"ABS,Central door lock,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control",0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3
Opel Corsa,Compact,10690,VAT deductible,15.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,MP3,On-board computer,Radio,Sound system",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.6
Opel Corsa,Compact,10690,VAT deductible,15.0,Used,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,MP3,Radio,Sound system",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.6
Opel Corsa,Sedans,10690,VAT deductible,22.0,Pre-registered,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Power windows","Bluetooth,MP3,On-board computer,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1124.0,front,5.4
Opel Corsa,Compact,10690,VAT deductible,5.0,Pre-registered,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating","Bluetooth,Hands-free equipment,MP3,Radio,USB","Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10690,VAT deductible,5.0,Pre-registered,Benzine,5.0,"Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Multi-function steering wheel,Power windows,Seat heating","Bluetooth,Hands-free equipment,MP3,Radio,USB","Touch screen,Voice Control","ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
Opel Corsa,Compact,10689,VAT deductible,10.0,Pre-registered,Benzine,5.0,"Air conditioning,Electrical side mirrors,Hill Holder,Power windows","Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB",Alloy wheels,"ABS,Central door lock,Daytime running lights,Electronic stability control,Immobilizer,Isofix,Power steering,Side airbag,Tire pressure monitoring system,Traction control",0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8
